id,user_id,source,action,created_at,datapoint_count,question,question_id
49892,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:35.926662,2,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
49893,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:36.400525,2,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
49894,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:38.968430,2,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus
49895,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:38.970829,2,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus
49896,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:40.126742,2,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus
49897,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:41.011659,2,Does the <b>prediction of the current person change</b> if only <b>Work Life Balance</b> was different?,ceterisParibus
49898,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:41.019398,2,Does the <b>prediction of the current person change</b> if only <b>Work Life Balance</b> was different?,ceterisParibus
49899,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:42.566026,2,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49900,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:42.571677,2,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49901,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:43.307846,2,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49902,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:43.748711,2,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49903,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:43.755377,2,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49904,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:44.641831,2,How are the different values of <b>Marital Status</b> <b>distributed</b> in the dataset?,featureStatistics
49905,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:44.650300,2,How are the different values of <b>Marital Status</b> <b>distributed</b> in the dataset?,featureStatistics
49906,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:45.355440,2,How are the different values of <b>Marital Status</b> <b>distributed</b> in the dataset?,featureStatistics
49907,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:45.961613,2,How are the different values of <b>Investment Outcome</b> <b>distributed</b> in the dataset?,featureStatistics
49908,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:45.981351,2,How are the different values of <b>Investment Outcome</b> <b>distributed</b> in the dataset?,featureStatistics
49913,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:58.508357,3,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
49914,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:37:01.364996,3,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
49915,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:37:02.589527,3,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange
49924,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:37:19.823014,5,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange
49925,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:37:20.299333,5,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
49926,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:37:20.716795,5,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
49927,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:37:21.373167,5,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
49928,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:37:21.851171,5,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
49929,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:37:24.201462,5,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus
49930,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:37:24.207801,5,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus
49931,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:37:25.332538,5,How are the values of <b>Work Life Balance</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49932,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:37:25.338812,5,How are the values of <b>Work Life Balance</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49933,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:37:26.458397,5,How are the different values of <b>Age</b> <b>distributed</b> in the dataset?,featureStatistics
49934,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:37:26.459322,5,How are the different values of <b>Age</b> <b>distributed</b> in the dataset?,featureStatistics
49935,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:37:27.178780,5,How are the different values of <b>Age</b> <b>distributed</b> in the dataset?,featureStatistics
49936,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:37:27.631612,5,How are the values of <b>Work Life Balance</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49937,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:37:28.119883,5,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus
49938,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:37:28.830043,5,How are the values of <b>Work Life Balance</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49939,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:37:29.288046,5,How are the values of <b>Occupation</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49945,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:37:40.400593,6,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
49947,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:37:41.829562,6,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
49953,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:37:56.559724,7,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange
49955,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:37:59.733567,7,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
49957,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:38:02.306005,7,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49959,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:38:04.100326,7,How are the different values of <b>Occupation</b> <b>distributed</b> in the dataset?,featureStatistics
49965,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:38:19.212049,8,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
49967,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:38:19.821861,8,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange
49969,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:38:20.398149,8,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange
49971,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:38:21.009790,8,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange
49973,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:38:22.184707,8,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus
49979,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:38:30.398285,9,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange
49981,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:38:33.562671,9,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus
49983,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:38:34.552893,9,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49985,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:38:35.186361,9,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49987,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:38:35.815566,9,How are the values of <b>Weekly Working Hours</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49989,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:38:36.770538,9,How are the different values of <b>Weekly Working Hours</b> <b>distributed</b> in the dataset?,featureStatistics
49940,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:37:29.297936,5,How are the values of <b>Occupation</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49946,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:37:41.254490,6,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
49948,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:37:47.428577,6,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
49954,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:37:57.483526,7,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
49956,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:38:00.379320,7,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
49958,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:38:02.308140,7,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49960,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:38:04.104327,7,How are the different values of <b>Occupation</b> <b>distributed</b> in the dataset?,featureStatistics
49966,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:38:19.413655,8,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
49968,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:38:20.092000,8,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
49970,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:38:20.668853,8,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
49972,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:38:22.166067,8,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus
49978,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:38:29.359292,9,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
49980,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:38:32.282818,9,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
49982,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:38:33.568234,9,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus
49984,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:38:34.565212,9,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49986,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:38:35.811428,9,How are the values of <b>Weekly Working Hours</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49988,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:38:36.767688,9,How are the different values of <b>Weekly Working Hours</b> <b>distributed</b> in the dataset?,featureStatistics
51474,0a0f08de-0d8e-4f29-b143-7b11868fcfaa,teaching,question,2025-02-20 15:30:17.600505,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
51477,0a0f08de-0d8e-4f29-b143-7b11868fcfaa,teaching,question,2025-02-20 15:30:37.935925,1,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
51482,0a0f08de-0d8e-4f29-b143-7b11868fcfaa,teaching,question,2025-02-20 15:30:57.876616,1,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
51485,0a0f08de-0d8e-4f29-b143-7b11868fcfaa,teaching,question,2025-02-20 15:31:14.517989,1,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange
51494,0a0f08de-0d8e-4f29-b143-7b11868fcfaa,teaching,question,2025-02-20 15:31:36.597406,1,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
51495,0a0f08de-0d8e-4f29-b143-7b11868fcfaa,teaching,question,2025-02-20 15:31:45.797295,1,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
51498,0a0f08de-0d8e-4f29-b143-7b11868fcfaa,teaching,question,2025-02-20 15:31:53.294274,1,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus
51499,0a0f08de-0d8e-4f29-b143-7b11868fcfaa,teaching,question,2025-02-20 15:31:53.640400,1,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus
51502,0a0f08de-0d8e-4f29-b143-7b11868fcfaa,teaching,question,2025-02-20 15:31:56.575984,1,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus
51503,0a0f08de-0d8e-4f29-b143-7b11868fcfaa,teaching,question,2025-02-20 15:31:57.545387,1,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus
51504,0a0f08de-0d8e-4f29-b143-7b11868fcfaa,teaching,question,2025-02-20 15:31:57.785990,1,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus
