,Age,MaritalStatus,Occupation,WeeklyWorkingHours,WorkLifeBalance,EducationLevel,InvestmentOutcome,Income
10697,33,0,0,30,0,3,2,0
25742,25,1,5,50,2,1,2,0
32495,61,0,4,40,2,1,2,0
1317,40,0,1,40,1,1,0,0
16907,59,0,3,50,1,5,2,0
20795,44,1,5,33,2,1,2,0
8491,44,1,1,60,2,1,2,0
20653,27,1,4,32,0,1,2,0
31045,46,1,6,40,0,1,2,0
29032,52,1,5,40,1,0,2,0
30651,18,1,5,40,1,0,2,0
4536,65,1,5,40,2,0,2,0
24100,42,0,1,40,2,1,2,0
16062,20,1,1,40,0,1,2,0
14388,41,0,3,40,2,4,2,1
24199,23,1,5,40,1,1,2,1
13081,18,1,1,30,2,1,2,0
20452,43,0,3,35,1,3,2,0
22143,54,1,1,65,1,3,2,0
4625,23,0,1,60,1,1,2,0
11482,56,1,0,35,1,1,2,0
31742,41,0,1,40,1,1,2,0
17951,58,0,1,40,0,0,2,0
14640,51,0,0,40,1,1,2,0
7981,30,1,1,27,2,1,2,0
13850,37,1,1,40,2,3,2,0
5216,35,0,0,60,1,1,2,1
907,40,1,0,35,0,4,0,0
17938,45,1,5,40,1,1,2,0
6983,40,0,5,40,1,3,2,0
20277,41,0,4,40,2,2,2,0
21613,27,0,6,50,1,3,2,0
23392,76,1,1,25,1,0,2,0
26793,30,1,0,60,1,1,2,0
13572,27,1,5,20,1,3,2,0
11262,30,1,3,45,1,5,2,0
9436,28,1,1,40,0,1,2,0
7312,51,1,1,38,1,1,2,0
11733,37,1,1,40,0,1,2,0
26855,50,0,0,40,1,1,2,0
11354,68,1,6,40,1,2,2,0
1010,30,1,4,48,1,3,0,0
7894,38,1,6,35,1,2,2,0
6348,48,1,0,37,0,1,2,0
18198,59,0,5,40,2,0,2,0
20291,43,0,3,55,2,3,2,1
58,38,1,4,45,1,3,0,1
6845,28,0,1,45,1,1,2,0
21115,21,1,0,40,0,1,2,0
3721,34,0,6,55,1,3,3,1
20629,44,0,1,40,1,0,2,0
25143,42,1,5,25,2,1,2,0
21444,49,0,6,40,0,1,2,0
23848,21,1,3,25,2,1,2,0
12568,33,1,5,32,1,2,2,0
528,35,1,1,40,1,1,0,0
14070,60,1,5,20,0,2,2,0
17056,37,0,0,27,1,1,2,0
19483,41,1,5,20,1,1,2,0
29336,35,1,4,40,1,2,2,0
18608,44,0,1,40,0,1,2,0
31982,33,1,4,40,1,3,2,0
27682,22,1,1,30,0,1,2,0
12522,41,0,1,54,2,1,2,0
3151,63,0,5,40,1,4,4,0
30035,22,0,0,20,0,0,2,0
3120,60,0,3,40,1,1,4,0
3354,21,1,6,40,2,1,3,0
22563,23,1,1,30,2,0,2,0
2784,40,0,5,40,1,1,4,1
21408,24,1,0,56,1,4,2,0
8788,59,0,1,60,1,0,2,1
25978,57,0,4,55,1,0,2,1
23262,36,0,1,40,1,0,2,0
12427,32,1,1,40,0,1,2,0
21604,44,0,3,38,1,6,2,0
12584,55,0,5,40,2,1,2,0
12385,32,0,5,54,2,1,2,0
3028,40,0,0,60,1,1,4,1
3644,44,0,1,50,2,1,3,0
2030,55,0,6,40,1,5,4,1
31972,38,0,1,45,0,2,2,0
31463,44,1,5,40,1,0,2,0
23181,31,1,1,35,2,1,2,0
16874,19,1,0,35,1,1,2,0
23084,61,0,1,40,0,1,2,0
13914,37,1,1,44,1,1,2,0
12588,25,1,0,40,1,0,2,0
24475,52,0,6,40,1,1,2,1
19152,22,1,5,36,0,1,2,0
25365,56,0,1,26,1,0,2,0
712,57,0,3,45,0,2,0,0
31622,24,0,1,40,0,1,2,0
16310,28,0,1,40,1,2,2,0
15931,66,0,0,40,1,1,2,1
10121,42,0,1,40,1,1,2,1
28370,31,0,6,40,0,1,2,0
949,27,0,3,45,1,1,0,1
3505,37,0,0,40,1,2,3,0
8564,48,0,3,40,2,4,2,1
24240,30,0,3,20,2,4,2,0
11608,32,1,5,37,0,1,2,0
3067,27,0,1,40,0,1,4,1
23980,19,1,5,32,2,1,2,0
25838,50,0,0,35,1,1,2,1
28437,30,0,4,40,0,3,2,1
15395,21,0,3,40,2,1,2,1
27252,27,0,3,40,1,3,2,0
27707,34,1,5,40,1,2,2,0
8958,34,0,0,40,0,1,2,1
14983,37,0,5,40,0,2,2,1
17540,70,1,1,30,0,2,2,0
15149,34,0,1,48,1,2,2,0
12833,22,0,4,55,0,1,2,0
676,50,0,1,45,0,4,0,1
13390,36,1,1,40,0,0,2,0
24065,60,0,4,45,1,1,2,0
18110,33,1,0,30,1,1,2,0
30251,64,0,1,16,2,5,2,0
26312,44,0,1,40,1,0,2,0
30307,36,0,1,45,1,1,2,1
6918,20,1,5,30,0,1,2,0
16231,39,0,3,50,0,3,2,0
4454,45,1,6,45,2,2,2,0
29988,36,1,1,40,1,1,2,0
32077,24,0,1,45,1,1,2,0
11832,23,1,1,20,2,1,2,0
21189,46,1,3,40,2,4,2,0
11254,54,0,4,50,2,2,2,0
6399,25,0,5,40,1,0,2,0
24335,36,1,5,45,1,2,2,0
27074,46,0,1,45,1,0,2,0
20281,37,1,1,38,2,1,2,0
2747,44,0,6,48,0,3,4,1
29745,22,1,1,40,1,1,2,0
12836,30,0,1,40,2,1,2,0
8945,48,0,4,40,0,3,2,0
20328,27,1,3,40,2,3,2,0
11408,44,0,3,40,2,5,2,1
24845,46,1,6,40,0,1,2,0
10092,41,0,5,45,1,1,2,0
2250,45,1,3,50,0,3,4,1
31414,27,1,5,37,1,3,2,0
28006,33,1,5,40,2,2,2,0
4002,18,1,4,35,1,1,3,0
4518,30,1,1,40,2,1,2,0
5330,31,1,4,45,0,1,2,0
28162,51,0,0,40,1,1,2,0
5395,57,0,3,40,1,4,2,0
18244,40,1,1,40,2,1,2,0
4729,24,1,1,40,1,1,2,0
12490,33,1,5,35,1,1,2,0
761,39,0,5,60,1,3,0,1
4056,27,1,5,40,0,1,3,0
7225,31,1,1,55,1,1,2,0
11968,38,1,0,40,2,1,2,0
11475,46,1,3,40,2,3,2,0
15692,39,0,6,60,1,1,2,1
10495,30,0,1,40,1,1,2,1
31620,41,1,3,40,0,3,2,0
25328,29,1,4,45,0,2,2,0
21725,20,1,4,25,1,1,2,0
30737,34,0,1,40,1,1,2,0
9918,48,1,4,50,2,1,2,1
7264,18,1,4,20,1,1,2,0
4144,44,1,3,50,1,2,3,0
9994,49,0,1,45,1,2,2,0
16189,30,0,1,40,0,1,2,0
11387,31,0,1,40,1,1,2,1
3926,42,0,0,40,1,2,3,0
7858,26,1,1,38,0,1,2,0
19458,26,0,0,40,1,1,2,1
30020,29,0,3,50,0,3,2,1
6740,24,1,4,40,1,1,2,0
13714,25,1,5,40,1,1,2,0
3864,64,0,1,24,2,1,3,0
19445,46,1,4,40,2,1,2,0
218,41,0,1,40,1,0,0,0
14361,25,1,4,40,1,1,2,0
866,29,0,6,50,1,1,0,1
31296,65,0,1,45,1,1,2,0
16923,35,0,1,50,1,0,2,0
23323,42,1,1,50,2,1,2,0
6579,19,1,1,40,0,0,2,0
16739,34,1,1,40,0,1,2,0
22859,62,1,6,40,1,1,2,0
20412,19,1,5,20,2,0,2,0
4683,24,1,1,50,1,1,2,0
11944,34,0,3,40,2,3,2,1
5259,51,0,1,40,1,4,2,0
5928,35,1,4,40,1,1,2,0
11541,28,1,0,40,1,3,2,0
28777,64,0,6,40,1,1,2,1
267,34,0,1,55,1,1,0,0
13061,77,0,1,20,0,0,2,0
31365,50,1,3,40,1,1,2,0
11950,41,0,1,40,0,0,2,0
26917,23,1,1,40,1,1,2,0
24952,31,1,5,40,1,1,2,0
4520,19,1,4,30,1,1,2,0
6000,30,0,1,40,1,0,2,0
27679,45,0,6,40,1,1,2,0
9221,33,0,1,50,1,0,2,0
5436,19,1,1,40,1,1,2,0
24323,65,1,6,40,0,3,2,0
15686,39,0,0,40,1,4,2,0
2393,44,0,6,52,1,3,4,1
27518,44,1,1,40,1,1,2,0
3759,69,1,1,40,1,0,3,0
20751,44,0,1,45,1,5,2,0
21137,31,0,0,40,2,3,2,0
30847,24,0,1,40,1,1,2,0
8884,27,0,4,35,2,2,2,0
6010,66,1,0,40,2,1,2,0
11331,31,1,1,40,1,1,2,0
25850,26,1,5,40,0,1,2,0
23747,46,0,0,45,2,3,2,1
4807,35,1,4,60,2,4,2,0
29948,43,1,1,42,1,1,2,0
13025,50,0,1,40,0,0,2,1
15459,35,1,0,38,1,1,2,0
17694,56,1,0,40,2,0,2,0
16144,59,1,1,40,2,1,2,0
27961,47,0,5,48,1,3,2,0
2446,38,0,4,40,0,3,4,1
25242,28,1,1,60,2,1,2,0
12625,69,0,1,40,2,3,2,0
32290,51,0,3,60,0,5,2,1
29932,43,0,3,50,0,2,2,0
31790,60,0,0,40,2,1,2,0
15313,55,1,4,40,0,1,2,0
27594,27,0,1,40,0,2,2,0
22617,33,1,5,32,1,1,2,0
29673,24,0,1,50,1,1,2,0
9275,31,0,6,43,1,2,2,0
7549,29,0,0,40,1,2,2,0
5053,54,1,6,35,0,1,2,0
9514,30,1,1,40,2,1,2,0
22246,19,1,1,20,0,0,2,0
13958,41,0,0,40,0,1,2,0
26936,27,1,5,40,0,3,2,0
31189,26,1,6,35,2,3,2,0
12066,62,0,1,40,1,1,2,1
15992,39,1,1,40,2,1,2,0
31192,29,1,4,50,1,4,2,1
22420,29,0,3,65,2,1,2,1
18178,48,1,1,40,2,1,2,0
31064,37,1,1,40,0,1,2,0
12311,19,1,5,24,1,1,2,0
5895,25,0,4,40,0,1,2,0
23081,34,1,1,40,1,1,2,0
31150,24,1,1,40,1,1,2,0
19302,24,1,1,40,1,1,2,0
12645,64,0,0,35,1,1,2,0
24859,35,1,0,38,1,1,2,0
2868,54,0,4,50,1,1,4,1
1826,37,0,1,55,1,3,4,1
14553,63,0,1,40,1,1,2,0
20505,55,0,1,40,1,0,2,0
7427,23,0,1,40,0,1,2,0
30258,38,1,6,38,2,1,2,0
17470,26,1,5,40,0,2,2,0
26270,40,1,1,60,0,1,2,1
6641,35,1,5,40,2,0,2,0
27560,27,0,1,55,1,1,2,0
101,46,0,3,55,1,6,0,1
29482,23,1,3,40,1,1,2,0
29449,42,0,1,40,1,0,2,0
25270,35,1,1,50,2,1,2,0
20314,17,1,1,40,0,0,2,0
16423,40,0,6,50,1,3,2,1
18650,48,1,1,50,1,0,2,0
155,41,1,1,40,1,1,0,0
7431,43,0,1,40,1,0,2,0
25085,27,1,1,50,0,0,2,0
11855,49,0,3,40,1,1,2,1
20589,28,1,6,40,2,1,2,0
16825,38,0,1,50,0,1,2,1
1286,23,1,4,48,0,1,0,0
6537,18,1,1,36,1,0,2,0
16852,64,1,1,20,2,1,2,0
12971,33,0,3,40,1,6,2,1
28585,36,1,0,40,1,2,2,0
15111,22,0,5,35,2,0,2,0
14580,71,0,1,40,2,0,2,0
6721,34,1,3,40,1,3,2,0
4182,33,1,3,40,0,3,3,0
15388,38,0,1,40,2,2,2,1
30617,28,0,5,40,1,1,2,1
26622,45,0,5,40,1,4,2,0
3820,38,0,1,30,2,1,3,0
22735,60,0,1,40,2,0,2,0
2482,37,0,5,50,1,4,4,1
12525,26,1,5,60,0,1,2,0
2338,33,1,1,40,0,1,4,1
222,45,0,1,45,2,1,0,0
13223,35,1,5,40,1,1,2,0
22973,50,1,5,40,1,1,2,0
18400,34,1,3,40,2,1,2,1
17077,37,1,3,32,1,2,2,0
15658,51,0,3,26,1,3,2,0
2835,33,0,3,21,2,1,4,1
17794,42,1,1,40,2,1,2,0
19758,62,1,1,25,1,1,2,0
16260,27,1,0,20,1,1,2,0
2930,40,1,0,38,1,1,4,0
2175,37,1,3,45,2,6,4,1
18228,27,1,6,45,0,1,2,0
5443,50,0,1,60,1,1,2,1
14611,20,1,1,40,1,1,2,0
1758,77,0,1,40,2,6,4,1
25642,32,0,1,40,1,1,2,1
8867,34,0,1,45,0,1,2,0
11954,44,1,1,50,1,1,2,0
30187,32,0,5,40,1,1,2,0
3257,41,1,6,40,1,1,3,0
7777,59,0,1,40,2,1,2,1
3477,60,0,3,16,1,5,3,0
8540,29,1,1,37,1,1,2,0
22880,55,0,1,40,1,1,2,0
27446,28,1,1,40,1,0,2,0
8882,30,0,1,35,0,1,2,0
24966,31,1,4,25,2,1,2,0
14468,55,0,6,45,0,4,2,1
7836,18,1,5,20,1,0,2,0
14399,34,1,0,40,1,1,2,0
11489,33,0,6,40,1,1,2,0
8354,30,0,1,60,0,1,2,1
17602,42,1,1,45,1,1,2,0
28984,55,1,1,55,0,1,2,0
8207,30,0,5,40,1,1,2,0
15432,38,1,1,60,0,1,2,0
6051,57,1,4,40,2,1,2,0
27700,22,1,1,40,1,1,2,0
11392,37,1,5,40,0,1,2,0
18266,34,0,1,45,2,1,2,0
19729,25,1,1,40,1,1,2,0
9537,39,1,5,38,2,1,2,0
5665,39,1,1,40,1,1,2,0
28057,41,0,1,40,1,1,2,1
21440,49,1,5,35,1,0,2,0
26810,24,1,0,40,0,1,2,0
29392,23,0,1,40,0,0,2,0
21025,50,0,3,50,0,5,2,1
13755,58,0,6,40,0,1,2,1
19546,40,1,1,40,2,1,2,0
22632,59,1,1,40,0,0,2,0
20650,53,0,5,40,1,0,2,0
11801,33,1,5,40,2,2,2,0
21859,52,0,1,40,0,0,2,1
5861,42,1,6,45,1,3,2,1
17852,21,1,0,20,2,1,2,0
8562,38,1,1,40,2,0,2,0
25888,35,1,6,54,0,1,2,0
11486,46,0,0,40,1,1,2,1
31340,55,0,3,46,0,1,2,0
24912,44,1,1,40,1,0,2,0
18065,60,0,4,55,1,1,2,0
734,37,0,4,45,0,1,0,1
12850,24,1,4,50,2,2,2,0
18184,37,0,0,40,2,1,2,1
10798,34,0,1,25,2,1,2,0
1072,46,0,1,35,1,1,0,0
919,39,1,4,50,0,3,0,0
2135,45,1,1,48,0,4,4,1
11355,23,1,1,40,2,1,2,0
12781,50,1,5,40,1,1,2,0
15873,29,0,1,40,1,1,2,0
15960,42,1,0,40,0,1,2,0
11281,37,1,0,40,1,1,2,0
8117,59,1,0,60,1,1,2,0
5640,37,0,1,40,1,0,2,0
4662,26,1,3,35,1,1,2,0
1456,49,0,1,42,1,2,0,0
19173,29,1,1,40,0,3,2,0
1749,66,0,4,40,1,3,4,1
13510,30,0,1,40,0,1,2,0
1664,65,0,6,65,2,3,4,1
22292,36,0,1,65,1,1,2,0
32078,58,0,1,40,0,0,2,0
18972,27,0,1,40,2,0,2,0
21722,37,0,3,60,1,4,2,1
22955,34,1,1,40,2,1,2,0
8805,25,1,1,40,1,0,2,0
11160,49,0,4,48,1,1,2,1
15651,23,1,4,40,1,3,2,0
27828,28,1,5,40,1,1,2,0
5377,20,1,0,30,1,1,2,0
20047,41,0,1,25,2,1,2,0
31397,42,1,1,40,0,0,2,0
23422,58,1,1,25,2,3,2,0
30684,31,1,6,50,0,3,2,1
6081,25,0,1,40,1,1,2,0
5460,32,1,5,52,2,1,2,0
23083,21,1,5,20,1,1,2,0
1206,51,0,0,30,1,2,0,0
26485,19,1,5,30,1,0,2,0
11758,20,1,4,25,0,1,2,0
26724,42,1,1,40,1,1,2,0
10989,44,0,3,45,1,1,2,0
11169,31,1,3,40,0,3,2,0
4287,29,1,5,58,2,1,2,0
11126,21,1,5,22,1,1,2,0
2583,51,0,6,40,1,3,4,1
4413,35,1,4,40,2,1,2,0
12888,30,0,3,17,2,4,2,0
909,47,1,4,40,0,1,0,0
3141,33,0,6,40,2,1,4,0
26209,29,1,4,65,1,4,2,0
26400,40,1,1,40,0,1,2,0
2585,47,0,3,40,1,1,4,1
30145,56,1,3,45,0,1,2,0
30007,48,1,0,40,2,1,2,0
19003,45,0,3,45,1,4,2,1
8184,32,0,5,40,1,0,2,0
19448,28,1,5,40,1,1,2,0
21278,61,0,3,30,2,1,2,0
31154,33,1,3,40,1,4,2,0
19793,29,1,1,40,1,1,2,0
19489,27,1,3,60,0,3,2,0
17937,43,0,3,55,0,4,2,0
5269,49,1,3,40,0,3,2,0
11649,29,0,1,40,2,1,2,0
5642,27,1,5,40,1,0,2,0
8926,63,0,1,20,1,1,2,0
26078,31,1,6,60,0,1,2,0
25133,35,1,6,50,1,3,2,1
13808,65,0,1,24,1,1,2,0
2239,67,0,3,35,1,6,4,1
30278,51,0,1,40,1,1,2,0
12125,20,1,1,40,2,0,2,0
12498,29,0,1,60,1,1,2,0
8340,62,1,3,40,1,3,2,0
2059,33,0,6,50,2,3,4,1
95,46,0,0,35,0,3,0,1
25407,48,0,6,25,0,2,2,1
25378,29,0,6,50,2,3,2,1
18415,38,0,1,65,1,1,2,1
14254,52,1,5,40,2,1,2,0
30705,29,0,1,40,0,1,2,0
4690,44,0,3,40,0,4,2,0
9044,58,0,1,50,2,0,2,0
24116,46,1,1,40,1,1,2,0
21959,47,0,3,40,2,1,2,1
20168,33,1,5,40,1,1,2,0
1946,39,0,0,40,2,1,4,1
1362,31,1,6,60,2,3,0,1
16296,57,0,6,40,1,1,2,0
3175,45,1,5,40,1,1,3,0
30892,23,1,3,40,1,3,2,0
16775,17,1,1,23,0,0,2,0
16523,36,1,5,40,1,1,2,0
24421,59,1,3,36,1,2,2,0
29890,24,1,1,37,0,1,2,0
28671,33,0,3,50,1,6,2,1
2808,44,0,0,51,0,2,4,1
9909,49,0,1,50,1,1,2,0
27114,39,1,1,40,1,1,2,0
20005,46,0,6,48,2,1,2,1
28630,24,1,4,35,1,1,2,0
23095,23,1,6,40,0,1,2,0
4475,41,0,3,60,2,5,2,1
13944,37,1,3,50,0,3,2,0
25606,30,1,1,50,1,1,2,0
13661,47,1,1,40,2,1,2,0
13228,36,1,1,38,2,1,2,0
4093,47,1,0,38,0,1,3,0
32305,90,1,0,25,1,1,2,0
29828,39,0,6,50,1,2,2,1
17336,35,0,4,40,1,1,2,0
16324,39,1,0,60,0,1,2,0
20584,34,1,5,40,1,1,2,0
17335,36,0,0,40,0,1,2,0
3761,40,1,0,35,0,1,3,0
19889,36,1,1,30,1,1,2,0
14167,59,0,3,38,1,1,2,0
2766,50,0,6,40,1,4,4,1
28055,19,1,1,30,2,1,2,0
24157,57,0,1,45,2,0,2,0
1624,50,0,1,50,2,1,4,1
27306,63,0,1,45,1,3,2,0
4390,40,0,1,40,2,0,2,1
24314,22,1,0,40,1,1,2,0
11569,41,1,0,50,1,2,2,0
6150,53,1,4,37,1,1,2,0
6015,63,0,1,40,1,1,2,0
8960,36,1,6,55,0,3,2,0
29508,31,0,3,50,2,1,2,0
31913,63,1,1,40,0,0,2,0
13978,29,0,1,45,2,2,2,0
7634,46,1,0,38,1,2,2,0
23776,45,1,3,40,0,4,2,0
21614,44,1,3,40,1,4,2,0
15249,34,0,1,40,0,0,2,0
12556,49,1,5,30,2,1,2,0
16526,22,1,3,40,1,3,2,0
2130,62,1,3,50,1,6,4,1
8249,66,1,5,40,1,0,2,0
18094,21,0,1,40,2,1,2,0
11284,45,1,0,42,0,1,2,0
24154,47,0,5,40,1,3,2,0
228,41,0,1,40,0,1,0,0
31050,25,0,0,37,2,2,2,1
23652,33,1,5,55,2,1,2,0
24369,20,1,0,24,1,1,2,0
22325,56,1,1,40,2,0,2,0
20492,22,1,1,40,1,0,2,0
16228,59,1,1,56,1,1,2,0
24501,25,1,6,40,1,1,2,0
23883,41,0,3,45,0,5,2,1
25260,55,0,6,40,1,3,2,1
24570,21,1,1,40,2,1,2,0
5185,41,0,6,50,0,3,2,0
25738,52,1,1,40,2,1,2,0
30669,61,0,1,40,1,0,2,0
32043,43,0,5,45,2,1,2,1
24366,20,1,1,40,0,0,2,0
10414,19,1,1,20,2,1,2,0
13384,33,0,1,40,1,1,2,0
17073,28,1,0,45,2,2,2,0
20145,23,1,5,50,1,1,2,0
4003,48,1,1,40,0,1,3,0
28196,33,1,1,40,1,1,2,0
14401,26,0,6,40,1,3,2,0
6871,69,0,6,20,1,0,2,0
26817,19,1,0,40,1,1,2,0
8374,40,0,3,20,1,1,2,0
27467,34,0,3,50,1,1,2,0
13112,42,0,3,40,1,2,2,0
30867,29,1,1,40,2,1,2,0
24348,38,0,1,60,2,1,2,0
22714,44,0,1,40,0,1,2,0
17556,24,1,1,40,1,1,2,0
21350,19,1,1,25,1,0,2,0
21778,18,1,1,40,2,1,2,0
17588,23,1,3,38,0,3,2,0
32397,39,1,5,40,1,1,2,0
938,34,0,3,40,1,3,0,1
6685,21,1,5,37,1,1,2,0
25301,18,1,1,40,2,0,2,0
7448,50,0,0,40,1,1,2,1
6454,67,0,1,40,0,4,2,1
11551,56,0,1,45,2,1,2,0
26887,33,1,0,40,1,2,2,0
20930,29,1,0,35,1,3,2,0
20690,31,1,5,25,1,4,2,0
1522,52,0,6,50,0,3,4,1
17686,19,1,5,20,2,1,2,0
17045,63,0,1,55,2,1,2,1
20962,28,1,5,54,0,1,2,0
23047,60,0,1,45,1,0,2,0
131,68,0,4,55,1,1,0,1
8706,25,0,4,26,1,1,2,1
30353,19,1,4,30,1,1,2,0
17341,50,0,1,40,2,1,2,1
4863,23,1,5,24,2,1,2,0
22473,43,1,1,44,2,1,2,0
28617,30,0,1,40,1,1,2,1
12240,24,1,1,40,2,3,2,0
22576,59,0,5,30,0,3,2,0
12039,42,0,4,43,0,1,2,1
26061,53,0,5,40,0,1,2,1
29072,42,1,0,35,1,1,2,0
9142,31,0,6,40,2,0,2,0
17458,38,1,6,45,0,4,2,1
21045,35,1,5,40,1,1,2,0
11496,25,0,4,25,0,1,2,0
21905,26,1,3,40,1,1,2,0
22274,41,1,5,50,1,1,2,0
18489,33,1,5,40,1,1,2,0
20846,19,1,0,25,1,0,2,0
18025,66,1,1,40,1,0,2,0
25330,23,1,5,40,1,2,2,0
3964,65,0,6,40,1,1,3,0
25324,45,0,1,50,0,1,2,0
30830,46,1,0,40,2,2,2,0
5321,38,1,0,50,1,3,2,0
21465,45,1,3,30,1,3,2,0
2932,25,1,4,40,1,1,4,0
27041,53,0,3,45,1,3,2,1
14759,34,0,6,50,1,4,2,0
29729,40,1,6,40,0,1,2,0
1990,50,0,3,40,2,3,4,1
16691,43,0,3,40,2,4,2,1
13710,45,1,5,40,1,1,2,0
1055,37,0,3,45,2,2,0,0
423,46,0,6,45,0,4,0,1
12408,22,1,1,40,1,1,2,0
6865,48,1,4,44,2,3,2,0
19121,61,0,3,42,0,3,2,0
19937,31,1,5,32,0,2,2,0
11304,17,1,4,20,1,0,2,0
31144,19,1,0,30,1,1,2,0
8655,49,1,3,45,2,0,2,0
18610,33,0,5,37,0,1,2,0
25093,44,0,0,40,1,1,2,0
5333,44,1,5,40,2,3,2,0
21744,52,1,0,40,1,1,2,0
20714,65,1,0,40,0,1,2,0
24919,46,1,5,40,1,0,2,0
15202,48,1,0,30,0,1,2,0
31208,41,1,1,40,0,1,2,0
5119,42,1,4,30,1,1,2,0
5092,44,1,1,40,1,1,2,0
18925,53,0,6,40,0,3,2,1
11833,30,1,5,40,1,1,2,0
4450,58,1,1,20,2,1,2,0
20250,45,1,3,50,2,3,2,1
31132,28,1,1,40,0,1,2,0
2045,52,0,6,40,0,1,4,1
26368,53,0,1,40,1,3,2,1
5279,61,0,5,40,1,1,2,0
9136,25,1,5,40,1,3,2,0
6443,24,0,0,40,2,1,2,0
8127,50,0,6,40,0,3,2,1
1226,32,1,1,20,0,1,0,0
19218,58,1,3,20,1,4,2,0
20933,23,1,1,40,0,0,2,0
29627,44,0,4,60,1,1,2,1
10360,38,1,0,40,0,3,2,0
7575,30,0,5,40,2,1,2,0
30635,18,1,1,40,0,0,2,0
21999,21,1,1,40,1,1,2,0
4576,20,1,1,40,1,1,2,0
2381,37,0,3,50,0,3,4,1
197,49,1,1,40,0,0,0,1
19580,30,0,3,45,1,3,2,1
9345,19,1,5,30,1,1,2,0
25841,44,1,5,40,2,2,2,0
3611,23,1,5,40,0,3,3,0
1648,56,0,3,40,1,5,4,1
2444,38,0,4,42,1,3,4,1
10179,58,1,3,40,1,2,2,0
1458,44,1,1,40,2,1,0,0
4649,41,0,1,40,1,1,2,0
23186,22,1,0,40,2,1,2,0
19813,26,0,4,50,1,1,2,0
20238,35,1,4,25,1,1,2,0
723,53,0,6,50,1,4,0,1
13963,50,0,1,40,0,1,2,0
28957,26,1,5,35,0,0,2,0
3883,49,1,0,40,0,2,3,0
19318,39,0,3,40,0,3,2,1
548,51,0,1,40,2,1,0,1
188,31,0,6,45,1,3,0,1
14649,43,0,3,40,1,4,2,1
32084,62,0,1,40,2,1,2,1
31625,23,1,5,30,1,3,2,0
25445,28,1,3,40,0,3,2,0
2053,58,0,4,40,2,1,4,1
7743,31,1,0,40,1,2,2,0
31967,41,0,6,50,1,4,2,1
32145,29,1,1,45,0,1,2,0
25441,29,0,6,40,1,3,2,1
11465,25,1,1,40,2,1,2,0
1170,36,1,3,45,2,2,0,0
12907,46,1,1,40,2,1,2,0
2776,37,0,4,40,0,1,4,1
10631,37,0,1,55,1,1,2,1
5668,52,0,0,40,1,1,2,0
28288,32,0,4,50,1,1,2,0
11879,30,1,5,40,0,1,2,0
11935,40,1,1,40,0,1,2,0
23715,52,0,1,40,1,1,2,0
173,47,1,6,40,0,3,0,1
14370,59,0,1,40,1,1,2,0
29027,55,1,4,40,0,1,2,0
23637,61,1,3,40,0,4,2,0
3005,50,0,0,40,0,1,4,1
32388,41,1,4,40,1,1,2,0
27343,35,0,4,40,1,1,2,1
3758,37,0,1,40,0,1,3,1
21530,32,1,4,50,1,1,2,0
28345,38,0,3,40,0,4,2,1
30115,22,1,5,35,1,2,2,0
13423,40,0,5,40,2,3,2,0
4841,21,1,1,30,1,1,2,0
15365,19,1,5,40,0,0,2,0
29542,39,1,3,40,2,4,2,0
10705,34,0,1,50,2,1,2,0
13138,27,1,6,40,1,1,2,0
28252,36,1,6,50,1,1,2,0
26617,17,1,4,20,1,0,2,0
16139,82,0,1,40,0,1,2,0
19678,44,0,1,50,1,0,2,0
30932,35,1,1,40,1,0,2,0
26658,44,1,1,25,1,2,2,0
5483,50,0,1,45,0,2,2,0
12637,35,0,3,45,1,5,2,1
21623,30,0,1,40,2,1,2,0
30399,30,1,0,40,1,1,2,0
3655,52,0,5,42,1,1,3,0
22469,40,1,1,36,1,0,2,0
25431,18,1,5,20,2,1,2,0
17756,45,0,6,25,1,1,2,0
24713,31,0,5,40,2,1,2,0
14081,23,1,6,40,1,3,2,0
2917,48,0,1,50,2,1,4,1
26654,22,1,4,25,1,0,2,0
19522,46,1,3,40,2,3,2,0
31026,40,0,1,40,2,1,2,1
21007,31,1,1,60,1,1,2,0
13599,43,1,0,50,2,1,2,1
21919,65,0,1,40,1,3,2,1
20865,41,0,4,40,2,1,2,0
14051,24,0,4,40,0,0,2,0
13110,23,1,1,40,2,1,2,0
10879,60,0,1,44,0,1,2,1
23909,21,1,1,60,0,1,2,0
30879,49,0,1,40,2,1,2,0
6208,27,1,3,40,0,3,2,0
26739,49,1,5,35,2,3,2,0
6016,51,0,6,40,0,1,2,1
22165,31,0,1,30,0,2,2,1
12388,18,1,5,25,1,1,2,0
20918,28,1,0,18,1,6,2,0
14897,38,0,1,44,2,1,2,0
24556,23,1,5,25,1,1,2,0
31148,31,1,0,50,2,1,2,0
1476,25,1,5,40,1,3,0,0
30262,33,1,6,40,1,3,2,0
15936,55,0,4,40,1,1,2,0
27086,20,1,5,40,1,1,2,0
4073,71,1,6,20,1,4,3,0
30410,21,1,1,50,2,1,2,0
5099,48,1,6,58,0,3,2,1
26111,47,0,1,40,1,1,2,1
4565,19,1,0,16,0,1,2,0
32143,42,0,3,45,2,1,2,0
5291,53,0,1,40,0,1,2,0
31895,20,1,5,40,1,1,2,0
28608,19,1,6,40,1,1,2,0
17835,37,0,3,60,1,5,2,1
24811,21,1,4,20,1,1,2,0
7905,24,1,1,40,1,0,2,0
