id,user_id,source,action,created_at,datapoint_count_new,datapoint_count,prediction,true_label,confidence_level,feedback,question,question_id,message,buttonType,user_comment,user_question,feature_id
66825,participant_0082,intro-test,user_prediction,2025-02-25 09:39:53.347894,,6.0,under 50k,over 50k,1,,,,,,,,
66827,participant_0057,teaching,question,2025-02-25 09:39:56.620086,,5.0,,,,,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,,
66829,participant_0082,intro-test,user_prediction,2025-02-25 09:40:02.022989,,7.0,over 50k,over 50k,2,,,,,,,,
66831,participant_0071,final-test,user_prediction,2025-02-25 09:40:03.335491,,3.0,over 50k,under 50k,1,"Age, hours, education all improve the outcome, with marital status, work balance and investment all bringing it down.",,,,,,,
66833,participant_0027,teaching,question,2025-02-25 09:40:08.748469,,1.0,,,,,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,,
66835,participant_0057,test,handleNext,2025-02-25 09:40:10.288823,5.0,,,,,,,,,,,,
66837,participant_0057,test,user_prediction,2025-02-25 09:40:16.457041,,5.0,over 50k,over 50k,,,,,,,,,
66839,participant_0082,intro-test,user_prediction,2025-02-25 09:40:18.576089,,9.0,under 50k,over 50k,1,,,,,,,,
66841,participant_0027,test,handleNext,2025-02-25 09:40:20.504090,1.0,,,,,,,,,,,,
66843,participant_0082,intro-test,user_prediction,2025-02-25 09:40:27.474717,,10.0,under 50k,under 50k,1,,,,,,,,
67007,participant_0095,intro-test,handleNext,2025-02-25 09:43:31.215562,9.0,,,,,,,,,,,,
66824,participant_0027,teaching,question,2025-02-25 09:39:39.565898,,1.0,,,,,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,,
66826,participant_0082,intro-test,handleNext,2025-02-25 09:39:53.941142,7.0,,,,,,,,,,,,
66828,participant_0027,teaching,question,2025-02-25 09:39:59.366032,,1.0,,,,,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus,,,,,
66830,participant_0082,intro-test,handleNext,2025-02-25 09:40:02.667288,8.0,,,,,,,,,,,,
66832,participant_0071,final-test,handleNext,2025-02-25 09:40:03.945225,4.0,,,,,,,,,,,,
66834,participant_0082,intro-test,user_prediction,2025-02-25 09:40:09.802264,,8.0,over 50k,under 50k,2,,,,,,,,
66836,participant_0082,intro-test,handleNext,2025-02-25 09:40:10.327740,9.0,,,,,,,,,,,,
66838,participant_0057,teaching,handleNext,2025-02-25 09:40:16.581051,6.0,,,,,,,,,,,,
66840,participant_0082,intro-test,handleNext,2025-02-25 09:40:19.217588,10.0,,,,,,,,,,,,
66842,participant_0057,teaching,user_prediction,2025-02-25 09:40:26.340748,,6.0,over 50k,over 50k,,,,,,,,,
66844,participant_0082,teaching,handleNext,2025-02-25 09:40:27.625268,1.0,,,,,,,,,,,,
66845,participant_0057,teaching,question,2025-02-25 09:40:31.200700,,6.0,,,,,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,,
66847,participant_0057,teaching,question,2025-02-25 09:40:37.044997,,6.0,,,,,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,,
66849,participant_0027,test,user_prediction,2025-02-25 09:40:38.768596,,1.0,under 50k,over 50k,,,,,,,,,
66851,participant_0013,test,handleNext,2025-02-25 09:40:40.641477,3.0,,,,,,,,,,,,
66853,participant_0013,teaching,handleNext,2025-02-25 09:40:45.858107,4.0,,,,,,,,,,,,
66855,participant_0027,teaching,user_prediction,2025-02-25 09:40:50.628101,,2.0,under 50k,under 50k,,,,,,,,,
66858,participant_0095,intro-test,user_prediction,2025-02-25 09:40:58.025747,,1.0,over 50k,over 50k,1,,,,,,,,
66860,participant_0057,test,user_prediction,2025-02-25 09:41:02.149324,,6.0,under 50k,under 50k,,,,,,,,,
66862,participant_0027,teaching,question,2025-02-25 09:41:06.791741,,2.0,,,,,How are the values of <b>Investment Outcome</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,,
66864,participant_0070,intro-test,handleNext,2025-02-25 09:41:09.526945,4.0,,,,,,,,,,,,
66866,participant_0057,teaching,user_prediction,2025-02-25 09:41:14.418825,,7.0,over 50k,over 50k,,,,,,,,,
66868,participant_0057,teaching,question,2025-02-25 09:41:18.081092,,7.0,,,,,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,,
66870,participant_0027,teaching,handleNext,2025-02-25 09:41:18.773840,3.0,,,,,,,,,,,,
66872,participant_0027,teaching,user_prediction,2025-02-25 09:41:20.993942,,3.0,under 50k,under 50k,,,,,,,,,
66874,participant_0057,test,handleNext,2025-02-25 09:41:21.850756,7.0,,,,,,,,,,,,
66876,participant_0070,intro-test,user_prediction,2025-02-25 09:41:22.855379,,4.0,over 50k,under 50k,1,,,,,,,,
66878,participant_0027,teaching,question,2025-02-25 09:41:25.335902,,3.0,,,,,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,,
66880,participant_0057,teaching,handleNext,2025-02-25 09:41:25.429003,8.0,,,,,,,,,,,,
66882,participant_0013,teaching,handleNext,2025-02-25 09:41:25.796879,5.0,,,,,,,,,,,,
66885,participant_0070,intro-test,user_prediction,2025-02-25 09:41:31.918964,,5.0,over 50k,over 50k,3,,,,,,,,
66887,participant_0013,test,handleNext,2025-02-25 09:41:32.543970,5.0,,,,,,,,,,,,
66889,participant_0082,teaching,question,2025-02-25 09:41:33.310487,,1.0,,,,,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus,,,,,
66891,participant_0057,test,handleNext,2025-02-25 09:41:36.700083,8.0,,,,,,,,,,,,
66893,participant_0013,test,user_prediction,2025-02-25 09:41:38.429238,,5.0,under 50k,over 50k,,,,,,,,,
66895,participant_0082,teaching,question,2025-02-25 09:41:38.888498,,1.0,,,,,How are the values of <b>Occupation</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,,
66897,participant_0070,intro-test,handleNext,2025-02-25 09:41:40.230559,7.0,,,,,,,,,,,,
66899,participant_0082,teaching,proceeding_stop,2025-02-25 09:41:41.117335,,1.0,,,,,,,"{'feedback': True, 'followup': None, 'id': '55aa44b1-aacf-412e-991e-008b23d81ffa', 'isUser': False, 'reasoning': '', 'text': 'Already want to proceed? You could ask about the most or least important attribute,the influences of features or about which changes would lead to a different prediction...'}",,,,
66902,participant_0027,test,user_prediction,2025-02-25 09:41:43.473958,,3.0,over 50k,under 50k,,,,,,,,,
66903,participant_0027,teaching,handleNext,2025-02-25 09:41:43.584988,4.0,,,,,,,,,,,,
66905,participant_0071,final-test,handleNext,2025-02-25 09:41:44.845619,5.0,,,,,,,,,,,,
66907,participant_0057,teaching,handleNext,2025-02-25 09:41:45.104946,9.0,,,,,,,,,,,,
66909,participant_0013,teaching,handleNext,2025-02-25 09:41:46.704114,7.0,,,,,,,,,,,,
66846,participant_0070,intro-test,user_prediction,2025-02-25 09:40:36.619883,,2.0,under 50k,under 50k,3,,,,,,,,
66848,participant_0070,intro-test,handleNext,2025-02-25 09:40:37.131105,3.0,,,,,,,,,,,,
66850,participant_0027,teaching,handleNext,2025-02-25 09:40:38.880084,2.0,,,,,,,,,,,,
66852,participant_0013,test,user_prediction,2025-02-25 09:40:45.791337,,3.0,over 50k,under 50k,,,,,,,,,
66854,participant_0057,teaching,question,2025-02-25 09:40:47.694715,,6.0,,,,,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,,
66856,participant_0057,test,handleNext,2025-02-25 09:40:55.528278,6.0,,,,,,,,,,,,
66857,participant_0027,teaching,question,2025-02-25 09:40:57.432210,,2.0,,,,,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus,,,,,
66859,participant_0095,intro-test,handleNext,2025-02-25 09:40:58.638415,2.0,,,,,,,,,,,,
66861,participant_0057,teaching,handleNext,2025-02-25 09:41:02.236930,7.0,,,,,,,,,,,,
66863,participant_0070,intro-test,user_prediction,2025-02-25 09:41:08.981589,,3.0,under 50k,under 50k,1,,,,,,,,
66865,participant_0027,test,handleNext,2025-02-25 09:41:11.889947,2.0,,,,,,,,,,,,
66867,participant_0082,teaching,user_prediction,2025-02-25 09:41:15.535948,,1.0,under 50k,over 50k,,,,,,,,,
66869,participant_0027,test,user_prediction,2025-02-25 09:41:18.665946,,2.0,under 50k,over 50k,,,,,,,,,
66871,participant_0013,teaching,user_prediction,2025-02-25 09:41:19.323156,,4.0,under 50k,under 50k,,,,,,,,,
66873,participant_0013,teaching,proceeding_stop,2025-02-25 09:41:21.776201,,4.0,,,,,,,"{'feedback': True, 'followup': None, 'id': '477e13ed-738c-4ca1-99da-c52371cdac02', 'isUser': False, 'reasoning': '', 'text': 'Already want to proceed? You could ask about the most or least important attribute,the influences of features or about which changes would lead to a different prediction...'}",,,,
66875,participant_0013,test,handleNext,2025-02-25 09:41:22.507199,4.0,,,,,,,,,,,,
66877,participant_0070,intro-test,handleNext,2025-02-25 09:41:23.683168,5.0,,,,,,,,,,,,
66879,participant_0057,test,user_prediction,2025-02-25 09:41:25.342923,,7.0,under 50k,over 50k,,,,,,,,,
66881,participant_0013,test,user_prediction,2025-02-25 09:41:25.725890,,4.0,under 50k,over 50k,,,,,,,,,
66883,participant_0013,teaching,user_prediction,2025-02-25 09:41:29.544282,,5.0,over 50k,over 50k,,,,,,,,,
66884,participant_0013,teaching,proceeding_stop,2025-02-25 09:41:31.178934,,5.0,,,,,,,"{'feedback': True, 'followup': None, 'id': 'd0a3ed25-4d1d-4175-bb82-d98a5eedf672', 'isUser': False, 'reasoning': '', 'text': 'Already want to proceed? You could ask about the most or least important attribute,the influences of features or about which changes would lead to a different prediction...'}",,,,
66886,participant_0070,intro-test,handleNext,2025-02-25 09:41:32.495053,6.0,,,,,,,,,,,,
66888,participant_0027,teaching,question,2025-02-25 09:41:32.969766,,3.0,,,,,How are the values of <b>Weekly Working Hours</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,,
66890,participant_0057,teaching,user_prediction,2025-02-25 09:41:33.415141,,8.0,under 50k,under 50k,,,,,,,,,
66892,participant_0027,test,handleNext,2025-02-25 09:41:37.665860,3.0,,,,,,,,,,,,
66894,participant_0013,teaching,handleNext,2025-02-25 09:41:38.505292,6.0,,,,,,,,,,,,
66896,participant_0070,intro-test,user_prediction,2025-02-25 09:41:39.679414,,6.0,under 50k,over 50k,1,,,,,,,,
66898,participant_0013,teaching,user_prediction,2025-02-25 09:41:40.649258,,6.0,over 50k,over 50k,,,,,,,,,
66900,participant_0013,teaching,proceeding_stop,2025-02-25 09:41:42.199497,,6.0,,,,,,,"{'feedback': True, 'followup': None, 'id': 'fbdca275-d89a-4806-9bda-821eaa410b68', 'isUser': False, 'reasoning': '', 'text': 'Already want to proceed? You could ask about the most or least important attribute,the influences of features or about which changes would lead to a different prediction...'}",,,,
66901,participant_0013,test,handleNext,2025-02-25 09:41:43.291320,6.0,,,,,,,,,,,,
66904,participant_0071,final-test,user_prediction,2025-02-25 09:41:44.255481,,4.0,under 50k,under 50k,2,"Occupation, working hours, work balance, education and investment all count against this person, with their marital status being the only good thing bringing it back up.",,,,,,,
66906,participant_0057,test,user_prediction,2025-02-25 09:41:45.012824,,8.0,over 50k,over 50k,,,,,,,,,
66908,participant_0013,test,user_prediction,2025-02-25 09:41:46.633113,,6.0,over 50k,under 50k,,,,,,,,,
66910,participant_0027,teaching,user_prediction,2025-02-25 09:41:46.829601,,4.0,over 50k,under 50k,,,,,,,,,
66912,participant_0095,intro-test,handleNext,2025-02-25 09:41:48.811350,3.0,,,,,,,,,,,,
66914,participant_0013,teaching,user_prediction,2025-02-25 09:41:49.509078,,7.0,over 50k,over 50k,,,,,,,,,
66916,participant_0013,teaching,proceeding_stop,2025-02-25 09:41:51.024997,,7.0,,,,,,,"{'feedback': True, 'followup': None, 'id': '08d1c176-22e8-419c-bb45-2334ee066238', 'isUser': False, 'reasoning': '', 'text': 'Already want to proceed? You could ask about the most or least important attribute,the influences of features or about which changes would lead to a different prediction...'}",,,,
66918,participant_0013,test,handleNext,2025-02-25 09:41:52.617958,7.0,,,,,,,,,,,,
66920,participant_0013,teaching,handleNext,2025-02-25 09:41:53.958604,8.0,,,,,,,,,,,,
66911,participant_0095,intro-test,user_prediction,2025-02-25 09:41:48.224420,,2.0,under 50k,under 50k,2,,,,,,,,
66913,participant_0082,teaching,question,2025-02-25 09:41:49.371071,,1.0,,,,,How are the different values of <b>Age</b> <b>distributed</b> in the dataset?,featureStatistics,,,,,
66915,participant_0082,test,handleNext,2025-02-25 09:41:49.797028,1.0,,,,,,,,,,,,
66917,participant_0057,teaching,user_prediction,2025-02-25 09:41:51.181067,,9.0,over 50k,over 50k,,,,,,,,,
66919,participant_0013,test,user_prediction,2025-02-25 09:41:53.884936,,7.0,over 50k,over 50k,,,,,,,,,
66921,participant_0057,test,handleNext,2025-02-25 09:41:54.248752,9.0,,,,,,,,,,,,
66923,participant_0095,intro-test,user_prediction,2025-02-25 09:41:56.550043,,3.0,under 50k,under 50k,1,,,,,,,,
66925,participant_0027,teaching,question,2025-02-25 09:41:57.145975,,4.0,,,,,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus,,,,,
66927,participant_0070,intro-test,user_prediction,2025-02-25 09:42:00.007677,,7.0,over 50k,over 50k,4,,,,,,,,
66929,participant_0070,intro-test,handleNext,2025-02-25 09:42:00.554052,8.0,,,,,,,,,,,,
66931,participant_0013,test,handleNext,2025-02-25 09:42:01.207088,8.0,,,,,,,,,,,,
66933,participant_0082,test,user_prediction,2025-02-25 09:42:05.203055,,1.0,over 50k,over 50k,,,,,,,,,
66935,participant_0057,teaching,user_prediction,2025-02-25 09:42:05.648292,,10.0,under 50k,under 50k,,,,,,,,,
66937,participant_0013,test,user_prediction,2025-02-25 09:42:08.310752,,8.0,over 50k,over 50k,,,,,,,,,
66939,participant_0082,teaching,user_prediction,2025-02-25 09:42:12.577461,,2.0,under 50k,under 50k,,,,,,,,,
66941,participant_0013,teaching,proceeding_stop,2025-02-25 09:42:16.014418,,9.0,,,,,,,"{'feedback': True, 'followup': None, 'id': '0e00b6ca-5cf4-4c45-b80f-6ed29a622776', 'isUser': False, 'reasoning': '', 'text': 'Already want to proceed? You could ask about the most or least important attribute,the influences of features or about which changes would lead to a different prediction...'}",,,,
66943,participant_0027,test,handleNext,2025-02-25 09:42:17.253942,4.0,,,,,,,,,,,,
66945,participant_0013,teaching,handleNext,2025-02-25 09:42:18.722401,10.0,,,,,,,,,,,,
66947,participant_0095,intro-test,user_prediction,2025-02-25 09:42:19.697586,,4.0,under 50k,under 50k,0,,,,,,,,
66949,participant_0082,teaching,question,2025-02-25 09:42:20.361403,,2.0,,,,,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,,
66951,participant_0013,teaching,user_prediction,2025-02-25 09:42:21.122250,,10.0,under 50k,under 50k,,,,,,,,,
66953,participant_0027,teaching,handleNext,2025-02-25 09:42:21.958218,5.0,,,,,,,,,,,,
66955,participant_0013,test,handleNext,2025-02-25 09:42:23.920781,10.0,,,,,,,,,,,,
66957,participant_0013,test,user_prediction,2025-02-25 09:42:28.025068,,10.0,over 50k,over 50k,,,,,,,,,
66959,participant_0082,teaching,question,2025-02-25 09:42:30.300313,,2.0,,,,,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus,,,,,
66960,participant_0082,teaching,question,2025-02-25 09:42:34.087639,,2.0,,,,,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,,
66962,participant_0082,test,handleNext,2025-02-25 09:42:36.648120,2.0,,,,,,,,,,,,
66964,participant_0070,intro-test,handleNext,2025-02-25 09:42:37.908397,9.0,,,,,,,,,,,,
66966,participant_0027,test,handleNext,2025-02-25 09:42:38.710143,5.0,,,,,,,,,,,,
66968,participant_0095,intro-test,user_prediction,2025-02-25 09:42:40.058880,,5.0,over 50k,over 50k,1,,,,,,,,
66970,participant_0070,intro-test,user_prediction,2025-02-25 09:42:43.201265,,9.0,over 50k,over 50k,3,,,,,,,,
66972,participant_0095,intro-test,user_prediction,2025-02-25 09:42:48.976921,,6.0,over 50k,over 50k,1,,,,,,,,
66974,participant_0082,teaching,user_prediction,2025-02-25 09:42:51.873820,,3.0,over 50k,under 50k,,,,,,,,,
66976,participant_0071,final-test,user_prediction,2025-02-25 09:42:55.043344,,5.0,over 50k,over 50k,3,"Age, marital status, occupation, and education are all very good, bringing the prediction up. Investment outcome is the only thing that would bring it down.",,,,,,,
66978,participant_0070,teaching,handleNext,2025-02-25 09:42:55.188434,1.0,,,,,,,,,,,,
66980,participant_0082,teaching,question,2025-02-25 09:42:56.357929,,3.0,,,,,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,,
66982,participant_0027,teaching,handleNext,2025-02-25 09:42:58.569298,6.0,,,,,,,,,,,,
66984,participant_0082,test,handleNext,2025-02-25 09:43:00.038366,3.0,,,,,,,,,,,,
66986,participant_0082,test,user_prediction,2025-02-25 09:43:02.633084,,3.0,over 50k,under 50k,,,,,,,,,
66988,participant_0013,final-test,user_prediction,2025-02-25 09:43:04.566758,,1.0,over 50k,over 50k,3,"The sales position, age and investment outcome",,,,,,,
66922,participant_0013,teaching,user_prediction,2025-02-25 09:41:56.262002,,8.0,over 50k,under 50k,,,,,,,,,
66924,participant_0095,intro-test,handleNext,2025-02-25 09:41:57.106392,4.0,,,,,,,,,,,,
66926,participant_0013,teaching,proceeding_stop,2025-02-25 09:41:59.462035,,8.0,,,,,,,"{'feedback': True, 'followup': None, 'id': '1590c3ca-b10f-407d-b304-fa2553312730', 'isUser': False, 'reasoning': '', 'text': 'Already want to proceed? You could ask about the most or least important attribute,the influences of features or about which changes would lead to a different prediction...'}",,,,
