id,user_id,source,action,created_at,datapoint_count,question,question_id,typed_question,feature_id,text,reasoning
52176,participant_0079,teaching,question,2025-02-20 16:01:25.045606,2,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
52180,participant_0079,teaching,question,2025-02-20 16:01:34.974003,2,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
52201,participant_0079,teaching,question,2025-02-20 16:02:24.057749,3,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
52221,participant_0079,teaching,question,2025-02-20 16:02:53.637579,4,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
52225,participant_0079,teaching,question,2025-02-20 16:02:56.837792,4,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
52227,participant_0079,teaching,question,2025-02-20 16:03:01.173681,4,Does the <b>prediction of the current person change</b> if only <b>Weekly Working Hours</b> was different?,ceterisParibus,,,,
52231,participant_0079,teaching,question,2025-02-20 16:03:06.849531,4,Does the <b>prediction of the current person change</b> if only <b>Weekly Working Hours</b> was different?,ceterisParibus,,,,
52234,participant_0079,teaching,question,2025-02-20 16:03:11.453612,4,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
52251,participant_0079,teaching,question,2025-02-20 16:04:00.206217,5,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
52252,participant_0079,teaching,question,2025-02-20 16:04:03.945864,5,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
52255,participant_0079,teaching,question,2025-02-20 16:04:13.773737,5,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
52262,participant_0079,teaching,question,2025-02-20 16:04:50.337526,6,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
52263,participant_0079,teaching,question,2025-02-20 16:04:53.445583,6,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
52264,participant_0079,teaching,question,2025-02-20 16:04:56.001745,6,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
52273,participant_0079,teaching,question,2025-02-20 16:05:23.161683,7,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
52274,participant_0079,teaching,question,2025-02-20 16:05:27.369900,7,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
52279,participant_0079,teaching,question,2025-02-20 16:06:07.882042,8,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
52284,participant_0079,teaching,question,2025-02-20 16:06:19.581592,8,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
52291,participant_0079,teaching,question,2025-02-20 16:06:58.269738,9,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
52292,participant_0079,teaching,question,2025-02-20 16:07:02.365634,9,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
52301,participant_0079,teaching,question,2025-02-20 16:07:33.465721,10,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
52302,participant_0079,teaching,question,2025-02-20 16:07:37.460877,10,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
51915,participant_0034,teaching,question,2025-02-20 15:53:23.524244,1,How are the values of <b>Age</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
51919,participant_0034,teaching,question,2025-02-20 15:53:29.574762,1,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
51935,participant_0034,teaching,question,2025-02-20 15:54:17.990068,2,How are the values of <b>Occupation</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
51937,participant_0034,teaching,question,2025-02-20 15:54:20.279985,2,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
51939,participant_0034,teaching,question,2025-02-20 15:54:22.841374,2,How are the different values of <b>Occupation</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
51916,participant_0034,teaching,question,2025-02-20 15:53:23.530063,1,How are the values of <b>Age</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
51918,participant_0034,teaching,question,2025-02-20 15:53:26.772670,1,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
51920,participant_0034,teaching,question,2025-02-20 15:53:31.107329,1,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
51934,participant_0034,teaching,question,2025-02-20 15:54:17.988000,2,How are the values of <b>Occupation</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
51936,participant_0034,teaching,question,2025-02-20 15:54:19.344005,2,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
51940,participant_0034,teaching,question,2025-02-20 15:54:22.850813,2,How are the different values of <b>Occupation</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
52479,participant_0104,teaching,question,2025-02-20 16:20:53.650598,1,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus,,,,
52480,participant_0104,teaching,question,2025-02-20 16:20:53.662107,1,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus,,,,
52483,participant_0104,teaching,question,2025-02-20 16:21:00.413161,1,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus,,,,
52484,participant_0104,teaching,question,2025-02-20 16:21:02.201842,1,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus,,,,
52485,participant_0104,teaching,question,2025-02-20 16:21:02.205732,1,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus,,,,
52486,participant_0104,teaching,question,2025-02-20 16:21:04.954453,1,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus,,,,
52487,participant_0104,teaching,question,2025-02-20 16:21:06.235861,1,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus,,,,
52488,participant_0104,teaching,question,2025-02-20 16:21:06.238936,1,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus,,,,
52489,participant_0104,teaching,question,2025-02-20 16:21:08.612237,1,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus,,,,
52492,participant_0104,teaching,question,2025-02-20 16:21:09.759593,1,Does the <b>prediction of the current person change</b> if only <b>Weekly Working Hours</b> was different?,ceterisParibus,,,,
52493,participant_0104,teaching,question,2025-02-20 16:21:09.763349,1,Does the <b>prediction of the current person change</b> if only <b>Weekly Working Hours</b> was different?,ceterisParibus,,,,
52494,participant_0104,teaching,question,2025-02-20 16:21:18.252938,1,Does the <b>prediction of the current person change</b> if only <b>Weekly Working Hours</b> was different?,ceterisParibus,,,,
52497,participant_0104,teaching,question,2025-02-20 16:21:19.768814,1,Does the <b>prediction of the current person change</b> if only <b>Work Life Balance</b> was different?,ceterisParibus,,,,
52498,participant_0104,teaching,question,2025-02-20 16:21:19.780636,1,Does the <b>prediction of the current person change</b> if only <b>Work Life Balance</b> was different?,ceterisParibus,,,,
52499,participant_0104,teaching,question,2025-02-20 16:21:22.151291,1,Does the <b>prediction of the current person change</b> if only <b>Work Life Balance</b> was different?,ceterisParibus,,,,
52500,participant_0104,teaching,question,2025-02-20 16:21:23.114383,1,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus,,,,
52501,participant_0104,teaching,question,2025-02-20 16:21:23.123285,1,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus,,,,
52502,participant_0104,teaching,question,2025-02-20 16:21:25.741376,1,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus,,,,
52504,participant_0104,teaching,question,2025-02-20 16:21:26.712426,1,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
52505,participant_0104,teaching,question,2025-02-20 16:21:26.723812,1,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
52510,participant_0104,teaching,question,2025-02-20 16:21:37.637546,1,How are the values of <b>Age</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
52511,participant_0104,teaching,question,2025-02-20 16:21:37.639978,1,How are the values of <b>Age</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
52513,participant_0104,teaching,question,2025-02-20 16:21:46.224455,1,How are the values of <b>Age</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
52515,participant_0104,teaching,question,2025-02-20 16:21:47.067597,1,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
52516,participant_0104,teaching,question,2025-02-20 16:21:47.074724,1,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
52518,participant_0104,teaching,question,2025-02-20 16:21:52.783526,1,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
52519,participant_0104,teaching,question,2025-02-20 16:21:53.638935,1,How are the values of <b>Occupation</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
52520,participant_0104,teaching,question,2025-02-20 16:21:53.642120,1,How are the values of <b>Occupation</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
52523,participant_0104,teaching,question,2025-02-20 16:22:01.386343,1,How are the values of <b>Occupation</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
52526,participant_0104,teaching,question,2025-02-20 16:22:02.256889,1,How are the values of <b>Weekly Working Hours</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
52527,participant_0104,teaching,question,2025-02-20 16:22:02.268787,1,How are the values of <b>Weekly Working Hours</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
52528,participant_0104,teaching,question,2025-02-20 16:22:09.045720,1,How are the values of <b>Weekly Working Hours</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
52529,participant_0104,teaching,question,2025-02-20 16:22:10.030934,1,How are the values of <b>Work Life Balance</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
