id,user_id,source,action,created_at,datapoint_count,question,question_id
9262,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:10:25.502095,6,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
9340,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:11:45.133759,7,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
9408,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:12:45.037751,8, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
9256,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:10:15.909575,6, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
9306,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:11:11.662213,7, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
9433,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:13:08.366527,8," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
9427,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:12:59.605901,8, What is the <b>strength</b> of each attribute for the current model prediction? ,24
9301,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:11:02.749754,7, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
9417,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:12:52.789832,8, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
9245,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:10:07.192507,6, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
9323,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:11:33.798449,7," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
9612,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:16:19.099602,9," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
9635,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:16:32.438110,9, How are the different values of Investment Outcome <b>distributed</b> in the dataset?,13
9517,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:14:32.814645,9, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
9638,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:16:36.786355,9,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
9622,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:16:24.696580,9," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
9464,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:13:38.255036,8,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
9613,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:16:19.145353,9," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
9626,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:16:27.218792,9," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
9639,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:16:46.856477,9, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
9512,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:14:23.711290,9, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
9528,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:14:44.966746,9," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
9634,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:16:32.435452,9, How are the different values of Investment Outcome <b>distributed</b> in the dataset?,13
9663,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:17:16.296849,10, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
9685,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:17:43.593781,10,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
9695,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:17:53.409747,10," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
9676,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:17:29.489711,10, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
7877,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 09:59:25.038400,1, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
7966,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 09:59:47.763800,1," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
8068,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:00:17.895741,1, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
8221,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:00:50.904704,1, What is the <b>strength</b> of each attribute for the current model prediction? ,24
8380,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:01:37.897961,1,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
8508,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:02:19.179370,1," What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?",25
8509,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:02:19.197830,1," What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?",25
8803,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:04:43.940305,2, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
8834,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:04:57.196595,2,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
8994,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:06:38.067016,3," What happens if the <b>value</b> of Education Level <b>is changed</b>, keeping all the other attributes the same?",25
9022,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:06:49.890555,3," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
9043,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:07:08.305883,3, What is the <b>strength</b> of each attribute for the current model prediction? ,24
8849,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:05:11.550473,2," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
8979,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:06:28.722049,3," What happens if the <b>value</b> of Education Level <b>is changed</b>, keeping all the other attributes the same?",25
9011,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:06:44.440761,3," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
9018,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:06:48.511915,3," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
8850,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:05:11.553921,2," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
8980,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:06:28.724230,3," What happens if the <b>value</b> of Education Level <b>is changed</b>, keeping all the other attributes the same?",25
9012,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:06:44.486843,3," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
9128,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:08:19.805286,4, What is the <b>strength</b> of each attribute for the current model prediction? ,24
9021,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:06:49.889560,3," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
9034,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:06:57.936168,3, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
9151,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:08:40.352320,4," What happens if the <b>value</b> of Education Level <b>is changed</b>, keeping all the other attributes the same?",25
9172,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:08:51.992220,4," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
9173,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:08:52.036074,4," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
9160,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:08:46.456364,4," What happens if the <b>value</b> of Education Level <b>is changed</b>, keeping all the other attributes the same?",25
9150,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:08:40.345359,4," What happens if the <b>value</b> of Education Level <b>is changed</b>, keeping all the other attributes the same?",25
9177,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:08:58.374311,4,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
9189,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:09:09.811597,4," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
9192,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:09:11.185818,4," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
9193,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:09:11.233422,4," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
9200,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:09:28.483807,4," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
9201,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:09:29.583823,4," What happens if the <b>value</b> of Work Life Balance <b>is changed</b>, keeping all the other attributes the same?",25
9202,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:09:29.635516,4," What happens if the <b>value</b> of Work Life Balance <b>is changed</b>, keeping all the other attributes the same?",25
9206,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:09:33.325707,4," What happens if the <b>value</b> of Work Life Balance <b>is changed</b>, keeping all the other attributes the same?",25
9207,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:09:37.300058,4," What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?",25
9208,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:09:37.302129,4," What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?",25
9305,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:11:10.915154,5," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
9347,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:11:51.039266,5," What happens if the <b>value</b> of Education Level <b>is changed</b>, keeping all the other attributes the same?",25
9418,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:12:56.036219,6, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
9327,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:11:37.636130,5," What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?",25
9296,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:10:58.950492,5, What is the <b>strength</b> of each attribute for the current model prediction? ,24
9328,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:11:37.638360,5," What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?",25
9349,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:11:52.127802,5," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
9434,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:13:08.948504,6," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
9350,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:11:52.174305,5," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
9357,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:11:59.068223,5, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
9213,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:09:41.204729,4," What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?",25
9331,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:11:41.692978,5," What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?",25
